time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1685710398130000000,241.69599975585936,0,0,0,1700,0,0,0,30.3432544,60.0569174
1685710403157000000,246.723,0,0,0,1700,0,0,0,30.3432544,60.0569174
1685710408182000000,251.74800024414063,0,0,0,1700,0,0,0,30.3432544,60.0569174
1685710413210000000,256.7759997558594,0,0,0,1299.9990234375,0,0,0,30.3369797,60.0665099
1685710418229000000,261.795,0,0,0,1299.9990234375,0,0,0,30.3369797,60.0665099
1685710423263000000,266.829,0,0,0,1299.9990234375,0,0,0,30.3369797,60.0665099
1685710428311000000,271.877,0,0,0,1299.9990234375,0,0,0,30.3369797,60.0665099
1685710433358000000,276.92400024414064,0,0,0,1299.9990234375,0,0,0,30.3369797,60.0665099
1685710438380000000,281.946,0,0,0,1299.9990234375,0,0,0,30.3369797,60.0665099
1685710443394000000,286.95999975585937,0,0,0,1299.9990234375,0,0,0,30.3369797,60.0665099
1685710448421000000,291.987,0,0,0,1299.9990234375,0,0,0,30.3369797,60.0665099
1685710453450000000,297.01599975585935,0,0,0,1299.9990234375,0,0,0,30.3369797,60.0665099
1685710458491000000,302.057,0,0,0,800,0,0,0,30.3346184,60.0695087
1685710463539000000,307.105,0,0,0,800,0,0,0,30.3346184,60.0695087
1685710468590000000,312.1560002441406,0,0,0,800,0,0,0,30.3346184,60.0695087
1685710473610000000,317.1759997558594,0,0,0,800,0,0,0,30.3346184,60.0695087
1685710478632000000,322.198,0,0,0,800,0,0,0,30.3346184,60.0695087
1685710483665000000,327.231,0,0,0,800,0,0,0,30.3346184,60.0695087
1685710488694000000,332.2600002441406,0,0,0,800,0,0,0,30.3346184,60.0695087
1685710493748000000,337.314,0,0,0,800,0,0,0,30.3346184,60.0695087
1685710498762000000,342.32799975585937,0,0,0,800,0,0,0,30.3346184,60.0695087
1685710508821000000,352.387,0,0,0,800,0,0,0,30.3346184,60.0695087
1685710513838000000,357.4040002441406,0,0,0,600,4.60905647277832,253.6135711669922,0,30.3324302,60.0691876
1685710518913000000,362.479,0,0,1.3846482038497925,36.24300003051758,2.4710891246795654,273.1038818359375,45.80000305175781,30.3340915,60.0667592
1685710524170000000,367.7359997558594,0,0,1.4611610174179077,51.9640007019043,2.717247724533081,279.0093994140625,47.60000228881836,30.3338236,60.0667884
1685710529106000000,372.67199975585936,0,0,1.199431300163269,40.74100112915039,0.7840445041656494,263.85009765625,47.60000228881836,30.3338054,60.0667778
