time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1685471912784000000,0.226,0,0,6.0345306396484375,15.043000221252441,0,0,96.0999984741211,30.3342363,60.0805486
1685471922821000000,10.263,0,0,2.5203840732574463,14.899999618530273,0.08658838272094727,0,96.0999984741211,30.334252,60.0805401
1685471927839000000,15.281,0,0,5.156583309173584,14.880000114440918,0.21572349965572357,271.85382080078125,96.0999984741211,30.3342328,60.0805417
1685471932888000000,20.33,0,0,4.956631183624268,14.637999534606934,0.325018972158432,96.32807922363281,96.0999984741211,30.3342668,60.0805399
1685471937883000000,25.325,0,0,5.5453877449035645,14.803000450134277,0.02294846810400486,0,96.0999984741211,30.3342634,60.080539
1685471942917000000,30.359,0,0,6.477644920349121,14.416000366210938,0.19198830425739288,297.5772399902344,96.0999984741211,30.3342467,60.0805434
1685471950050849500,37.492849609375,0,0.15000000596046448,6.548983573913574,4.900000095367432,0.000007887942956585903,0,96.0999984741211,30.3342623,60.080539
1685471951053212000,38.4952119140625,0,0.15000000596046448,6.559007167816162,4.900000095367432,5.905651967452741e-9,0,96.0999984741211,30.3342624,60.080539
1685471952050580200,39.492580322265624,0,0.15000000596046448,6.568980693817139,4.900000095367432,2.790131736762902e-10,0,96.0999984741211,30.3342624,60.080539
1685471953050884400,40.49288427734375,5,0.15000000596046448,6.578983783721924,4.900000095367432,2.6422717571258545,127.99091339111328,96.0999984741211,30.3330108,60.0803824
1685471954055588600,41.49758862304687,5,0.15000000596046448,6.303943634033203,4.900000095367432,1.8530420064926147,128.00006103515625,96.0999984741211,30.332437,60.080301
1685471955051991300,42.4939912109375,5,0.15000000596046448,6.313907623291016,4.900000095367432,1.2975008487701416,127.9986572265625,96.0999984741211,30.3324316,60.080303
1685471956057610000,43.49960986328125,5,0.15000000596046448,6.323963642120361,4.900000095367432,0.9081912636756897,127.9977798461914,96.0999984741211,30.3324283,60.0803043
1685471957056950500,44.498950439453125,5,0.15000000596046448,6.333957195281982,4.900000095367432,0.6357154250144958,127.99732208251953,96.0999984741211,30.3324255,60.0803054
1685471958056837600,45.498837646484375,5,0.15000000596046448,6.343955993652344,4.900000095367432,0.4449940323829651,127.99710845947266,96.0999984741211,30.3324234,60.0803062
1685471959053244400,46.49524438476563,5,0.15000000596046448,6.008171081542969,4.900000095367432,0.31142860651016235,127.99948120117188,96.0999984741211,30.3324213,60.0803071
1685471960053577700,47.49557763671875,5,0.15000000596046448,6.018174648284912,4.900000095367432,0.21804462373256683,127.9969482421875,96.0999984741211,30.3324204,60.0803074
1685471961051945200,48.4939453125,5,0.15000000596046448,6.028158187866211,4.900000095367432,0.15263105928897858,127.99691772460938,96.0999984741211,30.3324198,60.0803076
1685471962052358400,49.4943583984375,5,0.15000000596046448,6.0381622314453125,4.900000095367432,0.10684158653020859,127.99691009521484,96.0999984741211,30.3324193,60.0803078
1685471963053993200,50.4959931640625,0,0.15000000596046448,6.048178672790527,4.900000095367432,0.07478906214237213,0,96.0999984741211,30.332419,60.080308
1685471964053059800,51.49505981445313,0,0.15000000596046448,6.329556941986084,4.900000095367432,0.052341610193252563,0,96.0999984741211,30.3324186,60.0803081
1685471965053808400,52.495808349609376,0,0.15000000596046448,6.339564323425293,4.900000095367432,0.036646630614995956,0,96.0999984741211,30.3324185,60.0803082
1685471966051499000,53.4934990234375,0,0.15000000596046448,6.349541187286377,4.900000095367432,0.02565266378223896,0,96.0999984741211,30.3324184,60.0803082
1685471967053699600,54.49569946289063,0,0.15000000596046448,6.35956335067749,4.900000095367432,0.01795683242380619,0,96.0999984741211,30.3324175,60.0803078
1685471968055395300,55.497395263671876,0,0.15000000596046448,6.369580268859863,4.900000095367432,0.012569787912070751,0,96.0999984741211,30.3324172,60.0803077
1685471969057836500,56.49983642578125,0,0.15000000596046448,5.60483455657959,4.900000095367432,0.00879705511033535,0,96.0999984741211,30.332417,60.0803077
1685471970058494200,57.500494140625,0,0.15000000596046448,5.614840984344482,4.900000095367432,0.006159198936074972,0,96.0999984741211,30.332417,60.0803077
1685471971057572400,58.499572265625,0,0.15000000596046448,5.624831676483154,4.900000095367432,0.0043114409781992435,0,96.0999984741211,30.3324169,60.0803077
1685471972058624500,59.50062451171875,0,0.15000000596046448,5.634842395782471,4.900000095367432,0.003018007380887866,0,96.0999984741211,30.3324169,60.0803077
1685471973059394800,60.50139477539062,0,0.15000000596046448,5.64484977722168,4.900000095367432,0.0021126053761690855,0,96.0999984741211,30.3324169,60.0803077
1685471974060420400,61.50242041015625,0,0.15000000596046448,7.227154731750488,4.900000095367432,0.0014785219682380557,0,96.0999984741211,30.3324169,60.0803077
1685471975058293800,62.50029370117188,0,0.15000000596046448,7.237133502960205,4.900000095367432,0.0010351772652938962,0,96.0999984741211,30.3324169,60.0803077
1685471976058157800,63.50015771484375,0,0.15000000596046448,7.247132301330566,4.900000095367432,0.0007246238528750837,0,96.0999984741211,30.3324169,60.0803077
1685471977058620000,64.50061987304687,0,0.15000000596046448,7.257136821746826,4.900000095367432,0.0005072365747764707,0,96.0999984741211,30.3324169,60.0803077
1685471978055016700,65.4970166015625,0,0.15000000596046448,7.267100811004639,4.900000095367432,0.0003550659748725593,0,96.0999984741211,30.3324169,60.0803077
1685471979060831200,66.50283129882813,0,0.15000000596046448,7.575043201446533,4.900000095367432,0.00024849511100910604,0,96.0999984741211,30.3324169,60.0803077
1685471980055708400,67.49770849609375,0,0.15000000596046448,7.584991931915283,4.900000095367432,0.00017398236377630383,0,96.0999984741211,30.3324169,60.0803077
1685471981060707300,68.50270727539062,0,0.15000000596046448,7.5950422286987305,4.900000095367432,0.00012178737233625725,0,96.0999984741211,30.3324169,60.0803077
1685471982056507000,69.4985068359375,0,0.15000000596046448,7.605000019073486,4.900000095367432,0.00008525135490344837,0,96.0999984741211,30.3324169,60.0803077
1685471983057847300,70.49984741210938,0,0.15000000596046448,7.615013599395752,4.900000095367432,0.00005967586184851825,0,96.0999984741211,30.3324169,60.0803077
1685471984054625500,71.49662548828125,0,0.15000000596046448,7.62498140335083,4.900000095367432,0.00004177314986009151,0,96.0999984741211,30.3324169,60.0803077
1685471985068792300,72.51079223632813,0,0.15000000596046448,6.656910419464111,4.900000095367432,0.000029235032343422063,0,96.0999984741211,30.3324169,60.0803077
1685471986055121000,73.49712084960937,0,0.15000000596046448,6.666773796081543,4.900000095367432,0.000020468894945224747,0,96.0999984741211,30.3324169,60.0803077
1685471987069091000,74.51109106445313,0,0.15000000596046448,6.676913738250732,4.900000095367432,0.000014328131328511517,0,96.0999984741211,30.3324169,60.0803077
1685471988056294000,75.4982939453125,0,0.15000000596046448,6.686785697937012,4.900000095367432,0.00001002975750452606,0,96.0999984741211,30.3324169,60.0803077
