time,seconds_elapsed,z,y,x
1685718455825278700,0.13427880859375,9.62232494354248,1.809662103652954,0.055009178817272186
1685718455845278700,0.15427880859375,9.534036636352539,1.9679571390151978,-0.02362598292529583
1685718455865278700,0.17427880859375,9.5874662399292,1.9627186059951782,0.20951180160045624
1685718455885278700,0.19427880859375,9.802398681640625,2.052079916000366,0.3023972511291504
1685718455905278700,0.21427880859375,9.600968360900879,2.1520423889160156,0.18684349954128265
1685718455925278700,0.23427880859375,9.557049751281738,2.2599542140960693,0.277104914188385
1685718455945278700,0.25427880859375,9.644783020019531,2.1764442920684814,0.2032294124364853
1685718455965280500,0.274280517578125,9.755385398864746,2.1093204021453857,0.3115430772304535
1685718455985277200,0.294277099609375,9.794238090515137,2.0423402786254883,0.06187574937939644
1685718456005277200,0.314277099609375,9.698785781860352,2.046190023422241,-0.046054862439632416
1685718456025277200,0.334277099609375,9.657913208007812,1.9233100414276123,0.12764926254749298
1685718456045277200,0.354277099609375,9.693825721740723,1.861290693283081,0.2725750803947449
1685718456065286700,0.37428662109375,9.488393783569336,1.8722561597824097,0.12943054735660553
1685718456085277200,0.394277099609375,9.377436637878418,1.9368325471878052,-0.046744391322135925
1685718456105278700,0.41427880859375,9.41350269317627,1.8180993795394897,0.15243403613567352
1685718456125277200,0.434277099609375,9.73686408996582,1.7631763219833374,0.3376303017139435
1685718456145277200,0.454277099609375,9.665209770202637,1.8087619543075562,0.18533994257450104
1685718456165277200,0.474277099609375,9.50294017791748,1.894618034362793,0.08640195429325104
1685718456185277200,0.494277099609375,9.322389602661133,1.8531311750411987,0.2420729547739029
1685718456205277200,0.514277099609375,9.388487815856934,1.715819001197815,0.23556071519851685
1685718456225277200,0.534277099609375,9.518982887268066,1.6421732902526855,0.19140204787254333
1685718456245277200,0.554277099609375,10.190211296081543,1.6058485507965088,0.26208847761154175
1685718456265277200,0.574277099609375,10.20185661315918,1.585181713104248,0.15384182333946228
1685718456285277200,0.594277099609375,9.967693328857422,1.653426170349121,0.23706427216529846
1685718456305277200,0.614277099609375,9.477341651916504,1.7602553367614746,0.1891227811574936
1685718456325277200,0.634277099609375,9.232462882995605,1.7969058752059937,0.027246015146374702
1685718456345277200,0.654277099609375,9.650490760803223,1.8152645826339722,0.1214434877038002
1685718456365277200,0.674277099609375,10.352327346801758,2.2365291118621826,0.4645230174064636
1685718456385277200,0.694277099609375,9.793903350830078,1.8587433099746704,0.29889214038848877
1685718456405277200,0.714277099609375,9.63748550415039,1.9188663959503174,0.10941501706838608
1685718456425294600,0.734294677734375,9.607193946838379,1.8941774368286133,0.23105961084365845
1685718456445277200,0.754277099609375,9.706543922424316,1.8399630784988403,0.404083788394928
1685718456465277200,0.774277099609375,9.599666595458984,1.8499517440795898,0.2801886200904846
1685718456485277200,0.794277099609375,9.593863487243652,1.775884747505188,0.10704954713582993
1685718456505277200,0.814277099609375,9.604703903198242,1.7707611322402954,0.15894626080989838
1685718456525277200,0.834277099609375,9.494637489318848,1.6386011838912964,0.24706245958805084
1685718456545278700,0.85427880859375,9.660967826843262,1.6832482814788818,0.17728585004806519
1685718456565278700,0.87427880859375,9.811544418334961,1.6355844736099243,0.11130165308713913
1685718456585278700,0.89427880859375,9.99624252319336,1.486770510673523,0.16306428611278534
1685718456605278700,0.91427880859375,9.989758491516113,1.423994541168213,0.42372584342956543
1685718456625278700,0.93427880859375,9.678168296813965,1.4182580709457397,0.16048812866210938
1685718456645277200,0.954277099609375,9.467698097229004,1.5046120882034302,0.15242445468902588
1685718456665277200,0.974277099609375,9.381536483764648,1.419081687927246,0.14143986999988556
1685718456685277200,0.994277099609375,9.630159378051758,1.446155309677124,0.31649431586265564
1685718456705277200,1.014277099609375,9.676875114440918,1.4766383171081543,0.2688305377960205
1685718456725277200,1.034277099609375,9.711658477783203,1.5963387489318848,0.1451173573732376
1685718456745277200,1.054277099609375,9.578559875488281,1.672311544418335,0.1650179624557495
1685718456765277200,1.074277099609375,9.751172065734863,1.639032244682312,0.36144784092903137
1685718456785277200,1.094277099609375,9.683932304382324,1.6876344680786133,0.21224120259284973
1685718456805277200,1.114277099609375,9.86464786529541,1.7414848804473877,0.03823061287403107
1685718456825277200,1.134277099609375,9.771714210510254,1.746033787727356,0.310987651348114
1685718456845277200,1.154277099609375,9.715459823608398,1.7549498081207275,0.28309041261672974
1685718456865277200,1.174277099609375,9.46147346496582,1.8315930366516113,0.14654429256916046
1685718456885277200,1.194277099609375,9.479439735412598,1.8467531204223633,0.14815320074558258
1685718456905277200,1.214277099609375,9.685120582580566,1.78778874874115,0.09888052940368652
1685718456925277200,1.234277099609375,9.821819305419922,1.70270836353302,0.1422155797481537
1685718456945277200,1.254277099609375,9.800788879394531,1.6059443950653076,-0.020858285948634148
1685718456965278700,1.27427880859375,9.834527969360352,1.614716649055481,-0.1940452605485916
1685718456985278700,1.29427880859375,9.71205997467041,1.58234703540802,-0.23733243346214294
1685718457005277200,1.314277099609375,9.390259742736816,1.5069105625152588,0.09233956784009933
1685718457025277200,1.334277099609375,9.293218612670898,1.5112297534942627,-0.013369223102927208
1685718457045277200,1.354277099609375,9.600452423095703,1.6011463403701782,-0.24851813912391663
1685718457065277200,1.374277099609375,9.864446640014648,1.6073329448699951,-0.20572896301746368
1685718457085277200,1.394277099609375,9.72672176361084,1.7039821147918701,0.07668149471282959
1685718457105277200,1.414277099609375,9.76193618774414,1.7533314228057861,0.18726487457752228
1685718457125277200,1.434277099609375,9.880812644958496,1.8284039497375488,0.004319139756262302
1685718457145277200,1.454277099609375,9.688855171203613,1.8681572675704956,0.20203231275081635
1685718457165277200,1.474277099609375,9.568848609924316,1.8064922094345093,0.3679504990577698
1685718457185277200,1.494277099609375,9.62342643737793,1.7814584970474243,0.2577022910118103
1685718457205277200,1.514277099609375,9.513283729553223,1.7976911067962646,0.007929596118628979
1685718457225277200,1.534277099609375,9.498037338256836,1.7167670726776123,0.04641878232359886
1685718457245277200,1.554277099609375,9.566128730773926,1.657582402229309,0.28836721181869507
1685718457265277200,1.574277099609375,9.527783393859863,1.6903064250946045,0.23062866926193237
1685718457285277200,1.594277099609375,9.617488861083984,1.725031852722168,0.022601265460252762
1685718457305277200,1.614277099609375,9.505067825317383,1.8048354387283325,0.03474465385079384
1685718457325277200,1.634277099609375,9.569480895996094,1.7980645895004272,0.3084019124507904
1685718457345277200,1.654277099609375,9.602185249328613,1.7685585021972656,0.21958661079406738
1685718457365277200,1.674277099609375,9.752090454101562,1.8381626605987549,0.1587834656238556
1685718457385277200,1.694277099609375,9.729576110839844,1.8296489715576172,0.1880214512348175
1685718457405278700,1.71427880859375,9.402029991149902,1.8994734287261963,0.5270595550537109
1685718457425278700,1.73427880859375,9.898319244384766,1.8338723182678223,0.30185139179229736
1685718457445277200,1.754277099609375,9.808775901794434,1.7892922163009644,-0.04848737269639969
1685718457465277200,1.774277099609375,9.782172203063965,1.7847528457641602,0.007364564575254917
1685718457485277200,1.794277099609375,9.719932556152344,1.784130334854126,0.1342380940914154
1685718457505277200,1.814277099609375,9.875765800476074,1.8373104333877563,0.19254170358181
1685718457525277200,1.834277099609375,9.395029067993164,1.8388043642044067,-0.1336347609758377
1685718457545277200,1.854277099609375,9.168116569519043,1.782559871673584,-0.15525919198989868
1685718457565277200,1.874277099609375,9.330673217773438,1.6871556043624878,-0.1462186872959137
1685718457585277200,1.894277099609375,9.316471099853516,1.6941275596618652,-0.23968832194805145
1685718457605278700,1.91427880859375,9.525513648986816,1.8054100275039673,-0.28517815470695496
1685718457625278700,1.93427880859375,9.884835243225098,1.8755027055740356,-0.09310571104288101
1685718457645278700,1.95427880859375,9.980498313903809,1.6947308778762817,0.07016926258802414
1685718457665277200,1.974277099609375,9.999890327453613,1.8675252199172974,0.1958744376897812
1685718457685278700,1.99427880859375,9.659195899963379,2.013427972793579,0.03077985718846321
1685718457705277200,2.014277099609375,9.55201244354248,1.9318335056304932,0.16474980115890503
1685718457725277200,2.034277099609375,9.737869262695312,1.7213735580444336,0.39055174589157104
1685718457745277200,2.054277099609375,9.868200302124023,1.5738236904144287,0.30084580183029175
