time,seconds_elapsed,z,y,x
1686052885483950800,0.100950927734375,9.857138633728027,-0.039705440402030945,0.009356540627777576
1686052885503950800,0.120950927734375,9.865049362182617,-0.03935110196471214,-0.006560112349689007
1686052885523950800,0.140950927734375,9.830055236816406,-0.02533065341413021,-0.01677856594324112
1686052885543950800,0.160950927734375,9.830658912658691,-0.026786329224705696,-0.021337125450372696
1686052885563950800,0.180950927734375,9.835466384887695,-0.043469127267599106,-0.0063685765489935875
1686052885583950800,0.200950927734375,9.830984115600586,-0.03976290300488472,-0.00017238251166418195
1686052885603950800,0.220950927734375,9.829442977905273,-0.025483882054686546,0.009768342599272728
1686052885623950800,0.240950927734375,9.822796821594238,-0.030233977362513542,-0.005248090252280235
1686052885643950800,0.260950927734375,9.832191467285156,-0.03728250786662102,0.0026048915460705757
1686052885663950800,0.280950927734375,9.835265159606934,-0.023693019524216652,-0.008312667720019817
1686052885683950800,0.300950927734375,9.82490348815918,-0.03653552010655403,-0.019565416499972343
1686052885703950800,0.320950927734375,9.819875717163086,-0.03326982632279396,-0.009414001367986202
1686052885723950800,0.340950927734375,9.828829765319824,-0.024899698793888092,-0.007584830746054649
1686052885743950800,0.360950927734375,9.831655502319336,-0.029774291440844536,-0.006454767659306526
1686052885763950800,0.380950927734375,9.822202682495117,-0.03322194144129753,-0.008820239454507828
1686052885783950800,0.400950927734375,9.817317962646484,-0.0354246087372303,-0.0030071171931922436
1686052885803950800,0.420950927734375,9.829318046569824,-0.02462197095155716,-0.011664550751447678
1686052885823949300,0.44094921875,9.819195747375488,-0.03371993452310562,-0.01308191753923893
1686052885843950800,0.460950927734375,9.816591262817383,-0.02661394700407982,-0.021011514589190483
1686052885863949300,0.48094921875,9.820239067077637,-0.019613299518823624,-0.001637633889913559
1686052885883949300,0.50094921875,9.812655448913574,-0.029984980821609497,-0.011348516680300236
1686052885903949300,0.52094921875,9.831262588500977,-0.03239833936095238,-0.0054683564230799675
1686052885923950800,0.540950927734375,9.819904327392578,-0.02682463638484478,-0.012018891982734203
1686052885943949300,0.56094921875,9.8200101852417,-0.038355108350515366,-0.018109740689396858
