time,seconds_elapsed,z,y,x
1685548999643796000,0.2317958984375,-0.04801400750875473,-0.05244714394211769,-0.22575834393501282
1685548999670775600,0.258775634765625,-0.010524335317313671,0.00041887903353199363,0.03185226023197174
1685548999690775600,0.278775634765625,0.003857177682220936,-0.00024434609804302454,0.05852089077234268
1685548999710775600,0.298775634765625,0.004625122528523207,-0.00041887903353199363,0.06471680849790573
1685548999730775600,0.318775634765625,-0.0022165682166814804,-0.001518436474725604,0.04398229718208313
1685548999750777300,0.33877734375,-0.0019024088978767395,-0.0008203047327697277,0.0207345113158226
1685548999770775600,0.358775634765625,-0.009686577133834362,-0.002775073517113924,0.0035604715812951326
1685548999790775600,0.378775634765625,-0.022392574697732925,-0.0038397242315113544,0.00563741335645318
1685548999810777300,0.39877734375,-0.021205751225352287,-0.004956734832376242,0.01825614459812641
1685548999830777300,0.41877734375,-0.012409291230142117,-0.0103672556579113,0.03104940801858902
1685548999850775600,0.438775634765625,-0.003577925032004714,-0.012723450548946857,0.04256857931613922
1685548999870775600,0.458775634765625,0.005235987715423107,-0.010855947621166706,0.05281366407871246
1685548999890777300,0.47877734375,0.0038397242315113544,-0.008569566532969475,0.04354596510529518
1685548999910775600,0.498775634765625,0.0033684854861348867,-0.0055850534699857235,0.015044738538563251
1685548999930793000,0.51879296875,0.003263765713199973,-0.004852015525102615,-0.006911503616720438
1685548999950777300,0.53877734375,0.0003316125657875091,-0.0034208453726023436,-0.012217304669320583
1685548999970775600,0.558775634765625,0.00296705961227417,-0.004450589418411255,-0.003630284918472171
1685548999990775600,0.578775634765625,0.00563741335645318,-0.0016231562476605177,0.002286381321027875
1685549000010777300,0.59877734375,-0.0008028514566831291,-0.00047123889089562,-0.00062831852119416
1685549000030777300,0.61877734375,-0.0023038345389068127,0.00043633230961859226,-0.0038222710136324167
1685549000050775600,0.638775634765625,-0.006370451766997576,0.000052359879191499203,-0.002809980185702443
1685549000070775600,0.658775634765625,-0.003525565145537257,0.0008377580670639873,0.006230825558304787
1685549000090775600,0.678775634765625,0.0009773843921720982,-0.0006108652451075613,0.02572615258395672
1685549000110775600,0.698775634765625,0.007487462367862463,-0.00043633230961859226,0.03768165782094002
1685549000130775600,0.718775634765625,0.00970403105020523,-0.0009075712296180427,0.026284659281373024
1685549000150775600,0.738775634765625,0.004852015525102615,-0.004869468510150909,0.009669124148786068
1685549000170775600,0.758775634765625,0.005689773242920637,0.0027576202992349863,0.001518436474725604
1685549000190777300,0.77877734375,-0.00013962633966002613,0.0020943949930369854,-0.0010995573829859495
1685549000210775600,0.798775634765625,-0.006667157635092735,-0.0011693706037476659,0.0007330382941290736
1685549000230775600,0.818775634765625,-0.005288347601890564,-0.0051312679424881935,0.0017976891249418259
1685549000250777300,0.83877734375,0.0016057029133662581,-0.0016755161341279745,0.00031415926059708
1685549000270775600,0.858775634765625,-0.0005585053586401045,-0.0017278759041801095,0.004485496319830418
