time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1685718456542273800,0.851273681640625,5,0.15000000596046448,32.23589324951172,26.46299934387207,1.292892336845398,298,46.400001525878906,30.3080235,60.0702107
1685718457555705300,1.864705322265625,5,0.15000000596046448,93.61741638183594,22.104000091552734,1.0450936555862427,303.85498046875,76.20000457763672,30.3080799,60.0701858
1685718458561023200,2.870023193359375,5,0.15000000596046448,93.62747192382812,20.222000122070312,0.16886049509048462,161.91860961914062,76.20000457763672,30.3080889,60.0701906
1685718460286510000,4.595510009765625,0,0.15000000596046448,93.64472961425781,17.614999771118164,0.04490015655755997,0,76.20000457763672,30.3081187,60.0701895
1685718461298143000,5.60714306640625,5,0.15000000596046448,4.900000095367432,15.798999786376953,0.3264090418815613,65.58100128173828,37.376826202496886,30.3081407,60.0701879
1685718462292615000,6.601614990234375,5,0.15000000596046448,4.900000095367432,10.427000045776367,0.22928966581821442,66.02964782714844,36.665688526816666,30.3081656,60.0701862
1685718463297987800,7.60698779296875,5,0.15000000596046448,4.900000095367432,9.012999534606934,0.1818658709526062,66.09856414794922,36.64665676187724,30.3081611,60.0701843
1685718464298494000,8.607493896484375,5,0.15000000596046448,4.900000095367432,6.47599983215332,0.1831718385219574,65.99695587158203,36.31847879104316,30.3081603,60.0701835
1685718465300503800,9.60950390625,0,0.15000000596046448,4.900000095367432,4.900000095367432,0.043198361992836,0,36.05849829223007,30.3081598,60.0701824
1685718466300933000,10.60993310546875,5,0.15000000596046448,4.900000095367432,4.900000095367432,0.10093193501234055,65.78041076660156,35.78832120914012,30.3081583,60.0701812
1685718467300658200,11.609658203125,5,0.15000000596046448,4.900000095367432,4.900000095367432,0.25576627254486084,65.9604263305664,36.253024822101,30.308155,60.0701719
1685718468300188200,12.609188232421875,5,0.15000000596046448,4.900000095367432,4.900000095367432,0.11948263645172119,66.44247436523438,36.30219427961856,30.3081572,60.0701672
1685718469298758100,13.607758056640625,5,0.15000000596046448,4.900000095367432,4.900000095367432,0.13474951684474945,65.99842834472656,35.68963915295899,30.3081645,60.0701631
1685718470303020500,14.6120205078125,0,0.15000000596046448,4.900000095367432,4.900000095367432,0.07601886987686157,0,35.39844817761332,30.3081726,60.0701606
1685718471300082000,15.60908203125,0,0.15000000596046448,4.900000095367432,4.900000095367432,0.02448084019124508,0,36.53071077540517,30.308168,60.0701614
1685718472301947100,16.610947021484375,0,0.15000000596046448,4.900000095367432,4.900000095367432,0.09044165164232254,0,36.69725086353719,30.3081629,60.0701618
1685718473307126300,17.616126220703126,0,0.15000000596046448,4.900000095367432,4.900000095367432,0.05286826565861702,0,37.08746329601854,30.3081633,60.0701616
1685718474306330400,18.615330322265624,0,0.15000000596046448,4.900000095367432,4.900000095367432,0.08913234621286392,0,37.3202261114493,30.3081632,60.070161
1685718475303773700,19.612773681640626,0,0.15000000596046448,4.900000095367432,4.900000095367432,0.03756352514028549,0,37.27194339595735,30.3081691,60.0701597
1685718476301681400,20.610681396484374,5,0.15000000596046448,4.900000095367432,4.900000095367432,0.3327091932296753,65.98684692382812,36.91768861655146,30.3081733,60.0701565
1685718477301237200,21.6102373046875,5,0.15000000596046448,4.699999809265137,4.866000175476074,0.955190896987915,65.99880981445312,36.445197652094066,30.3081761,60.0701503
1685718478300146200,22.609146240234374,5,0.15000000596046448,4.699999809265137,4.833000183105469,1.627911925315857,65.99935150146484,36.05560708977282,30.3081702,60.070144
1685718479297413400,23.606413330078126,5,0.15000000596046448,4.699999809265137,4.800000190734863,2.1029229164123535,66.00177764892578,35.35202139802277,30.3081606,60.070132
1685718480315169500,24.62416943359375,5,0.15000000596046448,4.699999809265137,4.739999771118164,1.8258479833602905,213.9573211669922,35.33637716714293,30.3081414,60.0701194
1685718481315377000,25.624376953125,5,0.15000000596046448,4.699999809265137,4.699999809265137,1.660684585571289,211.082275390625,35.795614160597324,30.3081062,60.0701024
1685718482304811800,26.613811767578124,5,0.15000000596046448,4.699999809265137,4.699999809265137,1.7497903108596802,218.9649200439453,36.24330287054181,30.3080533,60.0700769
1685718483318745600,27.62774560546875,5,0.15000000596046448,4.699999809265137,4.699999809265137,2.358605146408081,212.13746643066406,36.55906564369798,30.3080359,60.0700716
1685718484315483100,28.624483154296875,5,0.15000000596046448,4.699999809265137,4.699999809265137,3.249386787414551,207.01235961914062,36.52521535009146,30.3080101,60.0700548
1685718485311335700,29.620335693359376,5,0.15000000596046448,4.804859161376953,4.7210001945495605,3.6533026695251465,208.74057006835938,36.33936331421137,30.3079788,60.0700289
1685718486309415000,30.618414794921875,5,0.15000000596046448,4.763905048370361,4.744999885559082,3.8931868076324463,212.15841674804688,36.58911506365985,30.307945,60.0700053
1685718487316661200,31.6256611328125,5,0.15000000596046448,4.5547285079956055,4.7129998207092285,4.161637306213379,213.9610137939453,36.261345016770065,30.3078383,60.0699428
1685718488317710000,32.6267099609375,5,0.15000000596046448,4.56512975692749,4.688000202178955,4.39617395401001,213.9281463623047,36.456531844101846,30.3078124,60.0699272
1685718489318049800,33.6270498046875,5,0.15000000596046448,4.779603481292725,4.702000141143799,4.507342338562012,214.86805725097656,36.64017534349114,30.3077703,60.0699002
1685718490320670000,34.629669921875,5,0.15000000596046448,4.684724807739258,4.677999973297119,4.5837578773498535,216.78025817871094,36.86730767972767,30.307719,60.0698697
1685718491317151200,35.626151123046874,5,0.15000000596046448,4.5690765380859375,4.630000114440918,4.230282783508301,214.36029052734375,37.022384657524526,30.307668,60.0698396
1685718492309071600,36.61807153320313,5,0.15000000596046448,4.702847003936768,5.853000164031982,4.094882488250732,214.06846618652344,37.00586164370179,30.307629,60.0698147
1685718493324659200,37.6336591796875,5,0.15000000596046448,4.6924920082092285,5.75600004196167,4.315490245819092,215.590576171875,36.704509171657264,30.3075931,60.0697924
1685718494315443500,38.624443359375,5,0.15000000596046448,4.624694347381592,5.556000232696533,4.491057872772217,217.6980438232422,36.455869850702584,30.3075397,60.0697594
1685718495318881500,39.62788159179688,5,0.15000000596046448,4.437793731689453,5.386000156402588,4.836042404174805,218.94602966308594,36.09205357078463,30.3074863,60.0697277
1685718496312097500,40.62109765625,5,0.15000000596046448,4.1320271492004395,5.2789998054504395,5.2934722900390625,220.69911193847656,35.86827571969479,30.3074193,60.0696883
