time,seconds_elapsed,z,y,x
1685471912641331500,0.08333154296875,-41.1875,24.5,6.625
1685471912661331500,0.10333154296875,-41.5625,24.8125,7.9375
1685471912681331500,0.12333154296875,-41.5625,25.375,7.8125
1685471912701331500,0.14333154296875,-41.375,25.375,7.875
1685471912721331500,0.16333154296875,-41.375,25.375,7.9375
1685471912741331500,0.18333154296875,-41.3125,25.375,7.9375
1685471912761331500,0.20333154296875,-41.3125,25.5,7.8125
1685471912781331500,0.22333154296875,-41.375,25.5,7.75
1685471912801331500,0.24333154296875,-41.5625,25.4375,7.8125
1685471912821331500,0.26333154296875,-41.625,25.4375,7.8125
1685471912841331500,0.28333154296875,-41.5625,25.4375,7.625
1685471912861331500,0.30333154296875,-41.5625,25.0625,7.625
1685471912881330000,0.323329833984375,-41.75,25.125,7.5625
1685471912901330000,0.343329833984375,-41.625,25.1875,7.5
1685471912921330000,0.363329833984375,-41.5625,25.3125,7.5625
1685471912941330000,0.383329833984375,-41.625,25,7.6875
1685471912961330000,0.403329833984375,-41.625,25,7.5
1685471912981331500,0.42333154296875,-41.5625,25.0625,7.75
1685471913001331500,0.44333154296875,-41.625,25.0625,7.75
1685471913021331500,0.46333154296875,-41.75,25.125,7.6875
1685471913041331500,0.48333154296875,-41.625,25.1875,7.625
1685471913061331500,0.50333154296875,-41.625,25.1875,7.625
1685471913081331500,0.52333154296875,-41.625,25.1875,7.625
1685471913101331500,0.54333154296875,-41.75,25.125,7.6875
1685471913121330000,0.563329833984375,-41.6875,25.25,7.625
1685471913141331500,0.58333154296875,-41.5625,25.25,7.875
1685471913161330000,0.603329833984375,-41.375,25.375,7.8125
1685471913181330000,0.623329833984375,-41.3125,25.375,7.875
1685471913201331500,0.64333154296875,-41.25,25.375,8
1685471913221330000,0.663329833984375,-41.4375,25.375,7.9375
1685471913241330000,0.683329833984375,-41.375,25.375,7.8125
1685471913261330000,0.703329833984375,-41.5,25.375,7.75
1685471913281331500,0.72333154296875,-41.4375,25.25,7.5625
1685471913301330000,0.743329833984375,-41.4375,25.4375,7.625
1685471913321330000,0.763329833984375,-41.375,25.375,7.5
1685471913341330000,0.783329833984375,-41.625,25.3125,7.375
1685471913361330000,0.803329833984375,-41.5625,25.1875,7.3125
1685471913381331500,0.82333154296875,-41.4375,24.9375,7.0625
1685471913401330000,0.843329833984375,-41.5625,25,7.1875
1685471913421330000,0.863329833984375,-41.5,25.125,7.1875
