time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1685683672088000000,251.785,0,0,3.744225025177002,899.9990234375,0,0,44.60000228881836,30.3334842,60.0585901
1685683677113000000,256.81,0,0,3.744225025177002,699.9990234375,0.0250338576734066,0,44.60000228881836,30.332835,60.057173
1685683682130000000,261.8269997558594,0,0,3.744225025177002,699.9990234375,0.0440334677696228,0,44.60000228881836,30.3327584,60.0570059
1685683687163000000,266.86,0,0,3.744225025177002,1000,0.02681804820895195,0,44.60000228881836,30.3328161,60.0572372
1685683692201000000,271.898,0,0,3.744225025177002,1000,0.11677771061658859,4.9894537925720215,44.60000228881836,30.332858,60.0574053
1685683697250000000,276.9469997558594,0,0,3.744225025177002,1000,0.22062765061855316,6.013810634613037,44.60000228881836,30.3328909,60.0575377
1685683702293000000,281.99,0,0,3.744225025177002,899.9990234375,0.21989555656909943,5.538280963897705,44.60000228881836,30.3328896,60.0575471
1685683707316000000,287.013,0,0,3.744225025177002,800,0.24361318349838257,135.2760772705078,44.60000228881836,30.3331092,60.0572735
1685683712356000000,292.053,0,0,3.744225025177002,800,0.8221558928489685,152.3186492919922,44.60000228881836,30.333295,60.0570416
1685683717368000000,297.065,0,0,3.744225025177002,800,1.600467324256897,155.80630493164062,44.60000228881836,30.3334727,60.0568179
1685683722387000000,302.084,0,0,3.744225025177002,800,2.4274182319641113,157.17764282226562,44.60000228881836,30.3336512,60.0565901
1685683727428000000,307.125,0,0,3.744225025177002,800,3.0835940837860107,157.87416076660156,44.60000228881836,30.3338213,60.0563698
1685683732464000000,312.161,0,0,3.744225025177002,800,3.4098734855651855,158.28912353515625,44.60000228881836,30.3339648,60.0561812
1685683737498000000,317.1949997558594,0,0,3.744225025177002,800,3.3894245624542236,158.56915283203125,44.60000228881836,30.3340704,60.0560402
1685683742525000000,322.222,0,0,3.744225025177002,800,3.1093087196350098,158.779541015625,44.60000228881836,30.3341376,60.0559484
1685683747544000000,327.241,0,0,3.744225025177002,899.9990234375,0.3567653298377991,161.4520263671875,44.60000228881836,30.333828,60.0563372
1685683752564000000,332.261,0,0,3.744225025177002,899.9990234375,1.6587951183319092,337.8293151855469,44.60000228881836,30.3335293,60.0567127
1685683757598000000,337.2950002441406,0,0,3.744225025177002,899.9990234375,2.927184820175171,338.132568359375,44.60000228881836,30.3332738,60.0570344
1685683762640000000,342.337,0,0,3.744225025177002,899.9990234375,3.5702478885650635,338.2268371582031,44.60000228881836,30.3330728,60.0572879
1685683767973000000,347.67,0,0,3.563807249069214,22.5,0,0,-17.30000114440918,30.3211322,60.0367871
1685683777759000000,357.456,0,0,3.563807249069214,218.22000122070312,0,0,-17.30000114440918,30.3211322,60.0367871
1685683782806000000,362.50300024414065,0,0,3.563807249069214,319.1600036621094,0,0,-17.30000114440918,30.3211322,60.0367871
1685683787831000000,367.528,0,0,3.563807249069214,419.6600036621094,0,0,-17.30000114440918,30.3211322,60.0367871
1685683792885000000,372.582,0,0,3.563807249069214,520.739990234375,0,0,-17.30000114440918,30.3211322,60.0367871
1685683798108000000,377.805,0,0,15.204974174499512,122.4990005493164,4.003241539001465,152.87969970703125,-17.200000762939453,30.3215747,60.0359862
1685683803451000000,383.148,0,0,26.625600814819336,116.0999984741211,3.317500114440918,123.87741088867188,-17.200000762939453,30.3219461,60.0359952
1685683808048000000,387.745,0,0,9.902082443237305,96.8499984741211,2.0897417068481445,117.6856689453125,-17.200000762939453,30.3219526,60.0360262
1685683818322000000,398.0189997558594,0,0,8.58275032043457,72.9000015258789,0.22542829811573029,104.808349609375,-17.200000762939453,30.3219156,60.0360425
1685683823608000000,403.305,0,0,7.414307117462158,77.5999984741211,0.6386706233024597,261.96917724609375,-17.200000762939453,30.3217787,60.0360371
1685683833678000000,413.3750002441406,0,0,3.4588682651519775,39.292999267578125,2.600959539413452,263.411376953125,-15.899999618530273,30.3212256,60.0360056
1685683843269000000,422.966,0,0,3.4588682651519775,231.09300231933594,1.4237217903137207,263.42047119140625,-15.899999618530273,30.3209821,60.0359916
1685683848312000000,428.009,0,0,3.4588682651519775,331.9519958496094,0.9429725408554077,263.4239196777344,-15.899999618530273,30.3209793,60.0359914
1685683853373000000,433.07,0,0,3.4588682651519775,433.1730041503906,0.6898929476737976,263.4266662597656,-15.899999618530273,30.3209812,60.0359915
1685683858404000000,438.101,0,0,3.4588682651519775,533.7930297851562,0.5347119569778442,263.42901611328125,-15.899999618530273,30.320985,60.0359918
1685683863427000000,443.124,0,0,3.4588682651519775,634.2529907226562,0.4297848045825958,263.4311218261719,-15.899999618530273,30.3209895,60.035992
1685683868476000000,448.173,0,0,3.4588682651519775,735.2319946289062,0.2800728976726532,263.4359130859375,-15.899999618530273,30.3210332,60.0359945
1685683873528000000,453.225,0,0,3.4588682651519775,836.27197265625,0.20813022553920746,263.4403381347656,-15.899999618530273,30.321055,60.0359958
1685683878548000000,458.245,0,0,3.4588682651519775,936.6729736328125,0.18136553466320038,263.4424743652344,-15.899999618530273,30.3210549,60.0359958
1685683883591000000,463.288,0,0,3.4588682651519775,1037.532958984375,0.10204983502626419,263.4543762207031,-15.899999618530273,30.3210974,60.0359982
