time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1685549015086000000,15.674000244140625,0,0,1.4665262699127197,2099.9990234375,0,0,-47,30.3236331,60.0370753
1685549020122000000,20.709999755859375,0,0,1.4665262699127197,1600,0,0,-47,30.3067005,60.0061598
1685549025132000000,25.72,0,0,1.4665262699127197,1600,0,0,-47,30.3067005,60.0061598
1685549030189000000,30.777,0,0,1.4665262699127197,2099.9990234375,0,0,-47,30.3053546,60.0104997
1685549035228000000,35.816,0,0,1.4665262699127197,3000,0,0,-47,30.3101731,60.0300798
1685549040244000000,40.832,0,0,1.4665262699127197,3000,0,0,-47,30.3101731,60.0300798
1685549045262000000,45.850000244140624,0,0,1.4665262699127197,3000,0,0,-47,30.3101731,60.0300798
1685549050281000000,50.869,0,0,1.4665262699127197,1200,0,0,-47,30.3077276,60.0086994
1685549055300000000,55.888,0,0,1.4665262699127197,1200,0,0,-47,30.3077276,60.0086994
1685549060360000000,60.948,0,0,1.4665262699127197,1200,0,0,-47,30.3077276,60.0086994
1685549065391000000,65.979,0,0,1.4665262699127197,1200,0,0,-47,30.3077276,60.0086994
1685549070423000000,71.011,0,0,1.4665262699127197,1200,0,0,-47,30.3077276,60.0086994
1685549075451000000,76.039,0,0,1.4665262699127197,1200,0,0,-47,30.3077276,60.0086994
1685549080475000000,81.063,0,0,1.4665262699127197,3200,0,0,-47,30.3256235,60.0201691
1685549085501000000,86.089,0,0,1.4665262699127197,2099.9990234375,0,0,-47,30.3053546,60.0104997
1685549090526000000,91.11400024414063,0,0,1.4665262699127197,2099.9990234375,0,0,-47,30.3053546,60.0104997
1685549095568000000,96.156,0,0,1.4665262699127197,1600,0,0,-47,30.3067005,60.0061598
1685549100612000000,101.2,0,0,1.4665262699127197,1200,0,0,-47,30.3077276,60.0086994
1685549105659000000,106.247,0,0,1.4665262699127197,1200,0,0,-47,30.3077276,60.0086994
1685549110679000000,111.267,0,0,1.4665262699127197,1200,0,0,-47,30.3077276,60.0086994
1685549115701000000,116.289,0,0,1.4665262699127197,1200,0,0,-47,30.3077276,60.0086994
1685549120727000000,121.315,0,0,1.4665262699127197,1200,0,0,-47,30.3077276,60.0086994
1685549125752000000,126.34,0,0,1.4665262699127197,1200,0.10714001953601837,226.64437866210938,-47,30.3073071,60.0085009
1685549130798000000,131.38600024414063,0,0,1.4665262699127197,1200,0.21929775178432465,226.64437866210938,-47,30.307005,60.0083584
1685549135838000000,136.42600024414062,0,0,1.4665262699127197,1200,0.3344475030899048,226.64437866210938,-47,30.3067705,60.0082477
1685549140858000000,141.44599975585936,0,0,1.4665262699127197,1200,0.4499036371707916,226.64437866210938,-47,30.3065773,60.0081565
1685549145874000000,146.46199975585938,0,0,1.4665262699127197,1100,0,0,-47,30.3316473,60.0554535
1685549150942000000,151.53000024414064,0,0,5.46602201461792,45.599998474121094,0.5771726369857788,256.737548828125,-15.899999618530273,30.3212599,60.0359973
1685549156596000000,157.184,0,0,10.755403518676758,92.9000015258789,5.362709999084473,8.961589813232422,-17.30000114440918,30.3213793,60.0363335
