time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1685476169378000000,0.119999755859375,0,0,6.40275764465332,15.083999633789062,0,0,96.0999984741211,30.3342538,60.0805418
1685476174537000000,5.279,0,0,9.45954704284668,15.333999633789062,0.06022652983665466,0,96.0999984741211,30.3342304,60.0805611
1685476179442000000,10.183999755859375,0,0,7.874989032745361,14.72700023651123,0.3486590087413788,157.8265838623047,96.0999984741211,30.3342432,60.0805454
1685476184555000000,15.297,0,0,7.386026382446289,13.907999992370605,0.33291298151016235,343.6102600097656,96.0999984741211,30.3342328,60.0805626
1685476189492000000,20.234,0,0,8.094377517700195,13.961000442504883,0.07473667711019516,0,96.0999984741211,30.3342382,60.0805587
1685476194795000000,25.537,0,0,9.178474426269531,13.904999732971191,0.2209700644016266,209.0245361328125,96.0999984741211,30.3342268,60.080549
1685476199629000000,30.371,0,0,9.036715507507324,14.109999656677246,0.12940354645252228,107.83995819091797,96.0999984741211,30.3342392,60.0805478
1685476204615000000,35.357,0,0,10.65369701385498,14.343999862670898,0.11394122987985611,22.39455795288086,96.0999984741211,30.3342424,60.0805531
1685476209624000000,40.366,0,0,10.803099632263184,14.758000373840332,0.046872325241565704,0,96.0999984741211,30.3342403,60.0805548
1685476220056190500,50.7981904296875,0,0.15000000596046448,10.907421112060547,4.900000095367432,0,0,96.0999984741211,30.3404418,60.0802238
1685476221052077000,51.7940771484375,0,0.15000000596046448,10.938021659851074,4.900000095367432,0,0,96.0999984741211,30.3342422,60.0805533
1685476222053907200,52.7959072265625,0,0.15000000596046448,10.948040008544922,4.900000095367432,0,0,96.0999984741211,30.3404418,60.0802238
1685476223054370300,53.79637036132812,0,0,10.958044052124023,7.544000148773193,0.12206754833459854,303,96.0999984741211,30.3343427,60.0805509
1685476224052822800,54.79482275390625,0,0,10.968029022216797,9.008999824523926,0.20913447439670563,304.54742431640625,96.0999984741211,30.3346802,60.0805313
1685476225055867100,55.7978671875,5,0.15000000596046448,10.978058815002441,10.840999603271484,0.2997060716152191,303,96.0999984741211,30.3402588,60.0801394
1685476226053741000,56.79574096679688,0,0,11.306885719299316,12.572999954223633,1.1908215284347534,303.0759582519531,96.0999984741211,30.3347936,60.0805021
1685476227060582100,57.80258203125,5,0.15000000596046448,11.316954612731934,12.572999954223633,0.960567057132721,303,96.0999984741211,30.3399804,60.080017
1685476228059899400,58.8018994140625,0,0,11.326947212219238,12.46500015258789,0.9398189187049866,222,96.0999984741211,30.3347838,60.0804926
1685476229060797700,59.80279760742187,5,0.15000000596046448,11.336956024169922,9.972999572753906,0.6578732132911682,222,96.0999984741211,30.3398905,60.0799617
1685476230059808300,60.801808349609374,5,0.15000000596046448,11.346946716308594,8.958000183105469,0.46062666177749634,221.99871826171875,96.0999984741211,30.3398888,60.0799607
1685476231059239400,61.80123950195313,5,0.15000000596046448,10.663254737854004,7.435999870300293,0.3223699629306793,221.9998016357422,96.0999984741211,30.3398876,60.0799601
1685476232058614500,62.80061450195313,5,0.15000000596046448,10.673248291015625,6.928999900817871,0.22570417821407318,221.9986572265625,96.0999984741211,30.3398885,60.0799606
1685476233058301000,63.800301025390624,5,0.15000000596046448,10.683245658874512,6.928999900817871,0.15799261629581451,221.99864196777344,96.0999984741211,30.339889,60.0799609
1685476234058596900,64.80059692382812,5,0.15000000596046448,10.69324779510498,4.900000095367432,0.11059470474720001,221.99862670898438,96.0999984741211,30.3398894,60.0799611
1685476235058383000,65.80038305664063,0,0.15000000596046448,10.703246116638184,4.900000095367432,0.07741627097129822,0,96.0999984741211,30.3398897,60.0799613
1685476236060620800,66.80262084960937,0,0.15000000596046448,9.533573150634766,4.900000095367432,0.05418068543076515,0,96.0999984741211,30.33989,60.0799614
