time,seconds_elapsed,z,y,x
1685474488841331500,0.07533154296875,-44.0625,30.625,3.3125
1685474488861331500,0.09533154296875,-43.6875,30.5,3.3125
1685474488881330000,0.115329833984375,-43.75,30.25,3.0625
1685474488901330000,0.135329833984375,-43.6875,30.25,3.1875
1685474488921330000,0.155329833984375,-43.625,30.1875,3.125
1685474488941330000,0.175329833984375,-43.6875,30.1875,3.0625
1685474488961330000,0.195329833984375,-43.375,30.0625,3
1685474488981328400,0.215328369140625,-43.3125,30,2.9375
1685474489001328400,0.235328369140625,-43.25,29.9375,3
1685474489021330000,0.255329833984375,-43,29.75,3.0625
1685474489041330000,0.275329833984375,-43,29.6875,3
1685474489061330000,0.295329833984375,-42.875,29.75,3.1875
1685474489081330000,0.315329833984375,-42.6875,29.625,3.375
1685474489101328400,0.335328369140625,-42.625,29.625,3.375
1685474489121328400,0.355328369140625,-42.625,29.5,3.375
1685474489141330000,0.375329833984375,-42.875,29.4375,3.4375
1685474489161328400,0.395328369140625,-42.875,29.4375,3.4375
1685474489181330000,0.415329833984375,-42.6875,29.4375,3.375
1685474489201328400,0.435328369140625,-42.75,29.5625,3.4375
1685474489221328400,0.455328369140625,-42.6875,29.4375,3.4375
1685474489241330000,0.475329833984375,-42.625,29.375,3.25
1685474489261330000,0.495329833984375,-42.625,29.4375,2.875
1685474489281328400,0.515328369140625,-42.5,29.4375,3
1685474489301330000,0.535329833984375,-42.4375,29.375,3
1685474489321330000,0.555329833984375,-42.3125,29.4375,3
1685474489341328400,0.575328369140625,-42.375,29.4375,3.1875
1685474489361328400,0.595328369140625,-42.5,29.4375,3.125
1685474489381330000,0.615329833984375,-42.5,29.125,3.125
1685474489401330000,0.635329833984375,-42.6875,29.4375,3.375
1685474489421330000,0.655329833984375,-42.6875,29.4375,3.5
1685474489441330000,0.675329833984375,-43,29.5,3.5625
1685474489461330000,0.695329833984375,-43.1875,29.4375,3.5
1685474489481328400,0.715328369140625,-43.3125,29.625,3.5
1685474489501330000,0.735329833984375,-43.25,29.5625,3.4375
1685474489521330000,0.755329833984375,-43.4375,29.5,3.3125
1685474489541330000,0.775329833984375,-43.3125,29.625,3.3125
1685474489561328400,0.795328369140625,-43.375,29.875,3.25
1685474489581330000,0.815329833984375,-43.375,29.75,3
1685474489601330000,0.835329833984375,-43.4375,29.5625,2.9375
1685474489621330000,0.855329833984375,-43.3125,29.5,3.0625
1685474489641328400,0.875328369140625,-43.1875,29.4375,3.0625
1685474489661330000,0.895329833984375,-43.125,29.5,3.1875
1685474489681328400,0.915328369140625,-43.3125,29.3125,3.375
1685474489701330000,0.935329833984375,-43.125,29.3125,3.5
1685474489721330000,0.955329833984375,-43.25,29.3125,3.5625
1685474489741330000,0.975329833984375,-43.25,29.1875,3.625
1685474489761328400,0.995328369140625,-43.25,29.1875,3.5625
1685474489781328400,1.015328369140625,-43.1875,29.375,3.8125
1685474489801330000,1.035329833984375,-43.1875,29.4375,3.8125
1685474489821330000,1.055329833984375,-43.1875,29.6875,3.8125
1685474489841330000,1.075329833984375,-43.3125,29.5,3.75
1685474489861330000,1.095329833984375,-43.25,29.75,3.625
1685474489881330000,1.115329833984375,-43.125,29.875,3.625
1685474489901330000,1.135329833984375,-43,29.8125,3.5625
1685474489921328400,1.155328369140625,-42.8125,29.8125,3.5625
1685474489941330000,1.175329833984375,-42.9375,29.625,3.625
1685474489961330000,1.195329833984375,-43,29.625,3.5
1685474489981328400,1.215328369140625,-43.0625,29.5,3.5
1685474490001330000,1.235329833984375,-43,29.375,3.5
1685474490021330000,1.255329833984375,-42.9375,29.8125,3.8125
1685474490041330000,1.275329833984375,-43,29.75,3.875
1685474490061330000,1.295329833984375,-43.125,29.5625,3.8125
1685474490081330000,1.315329833984375,-43.1875,29.625,3.875
1685474490101330000,1.335329833984375,-43.375,29.5,3.75
1685474490121330000,1.355329833984375,-43.4375,29.625,3.9375
1685474490141330000,1.375329833984375,-43.25,29.625,3.75
1685474490161328400,1.395328369140625,-43.1875,29.6875,3.8125
1685474490181328400,1.415328369140625,-43.25,29.5625,3.8125
1685474490201330000,1.435329833984375,-43.1875,29.25,3.5
1685474490221330000,1.455329833984375,-43.125,29.3125,3.3125
1685474490241330000,1.475329833984375,-43.125,29.4375,3.25
1685474490261328400,1.495328369140625,-43.3125,29.375,3.3125
1685474490281328400,1.515328369140625,-43.125,29.375,3.375
1685474490301330000,1.535329833984375,-42.875,29.375,3.25
1685474490321330000,1.555329833984375,-43.125,29.4375,3.375
1685474490341330000,1.575329833984375,-43.125,29.3125,3.4375
1685474490361331500,1.59533154296875,-43.125,29.375,3.375
1685474490381330000,1.615329833984375,-43.0625,29.25,3.5625
1685474490401328400,1.635328369140625,-43.0625,29.1875,3.6875
1685474490421328400,1.655328369140625,-43,29.125,3.75
1685474490441330000,1.675329833984375,-42.75,29.125,3.625
1685474490461328400,1.695328369140625,-42.75,29.1875,3.6875
1685474490481328400,1.715328369140625,-42.875,29.0625,3.6875
1685474490501328400,1.735328369140625,-43,28.9375,3.875
1685474490521330000,1.755329833984375,-42.8125,29.1875,3.625
1685474490541330000,1.775329833984375,-42.9375,29.25,3.875
1685474490561330000,1.795329833984375,-43.125,29.1875,3.4375
1685474490581328400,1.815328369140625,-43.1875,29.0625,3.3125
1685474490601330000,1.835329833984375,-43.0625,29.0625,3.1875
1685474490621330000,1.855329833984375,-43.125,28.875,3.25
1685474490641330000,1.875329833984375,-43.125,28.9375,3.1875
1685474490661330000,1.895329833984375,-43.25,29.125,3.5
1685474490681328400,1.915328369140625,-43.5625,29.3125,3.75
1685474490701330000,1.935329833984375,-43.4375,29.375,3.625
1685474490721330000,1.955329833984375,-43.25,29.625,3.5
1685474490741330000,1.975329833984375,-42.875,29.875,3.125
1685474490761330000,1.995329833984375,-42.8125,29.9375,3
1685474490781330000,2.015329833984375,-42.875,29.875,3.125
1685474490801330000,2.035329833984375,-42.9375,29.8125,3.3125
1685474490821330000,2.055329833984375,-43,29.625,3.375
