time,seconds_elapsed,z,y,x
1685734979275388400,0.081388427734375,-12.1875,-4.9375,-11.3125
1685734979295388400,0.101388427734375,-12.1875,-4.8125,-11.625
1685734979315388400,0.121388427734375,-12.125,-4.8125,-11.375
1685734979335388400,0.141388427734375,-12.375,-5,-11.375
1685734979355388400,0.161388427734375,-12.6875,-5.125,-11.375
1685734979375388400,0.181388427734375,-12.875,-5.3125,-11.4375
1685734979395387000,0.201386962890625,-12.75,-5.375,-11.4375
1685734979415388400,0.221388427734375,-12.5,-5,-11.3125
1685734979435387000,0.241386962890625,-12.5,-4.75,-11.25
1685734979455388400,0.261388427734375,-12.25,-4.625,-11.1875
1685734979475388400,0.281388427734375,-12.25,-4.5,-11.125
1685734979495388400,0.301388427734375,-12.4375,-4.5,-11.0625
1685734979515388400,0.321388427734375,-12.4375,-4.75,-11.3125
1685734979535388400,0.341388427734375,-12.375,-4.6875,-11.5
1685734979555388400,0.361388427734375,-12.375,-4.625,-11.4375
1685734979575388400,0.381388427734375,-12.3125,-4.8125,-11.375
1685734979595388400,0.401388427734375,-12.1875,-4.875,-11.1875
1685734979615388400,0.421388427734375,-12.3125,-4.8125,-10.9375
1685734979635388400,0.441388427734375,-12.5625,-4.9375,-10.6875
1685734979655387000,0.461386962890625,-12.5625,-5.125,-10.875
1685734979675388400,0.481388427734375,-12.5625,-5.125,-10.8125
1685734979695388400,0.501388427734375,-12.3125,-5,-10.9375
1685734979715388400,0.521388427734375,-12.25,-4.9375,-11.1875
1685734979735388400,0.541388427734375,-11.9375,-4.8125,-11.125
1685734979755388400,0.561388427734375,-11.875,-4.6875,-11.125
1685734979775388400,0.581388427734375,-12,-4.5,-11.0625
1685734979795388400,0.601388427734375,-12.125,-4.625,-10.9375
1685734979815388400,0.621388427734375,-11.9375,-4.6875,-11.0625
1685734979835388400,0.641388427734375,-12.1875,-4.8125,-10.9375
1685734979855388400,0.661388427734375,-12.0625,-5.125,-10.8125
1685734979875388400,0.681388427734375,-12,-4.9375,-10.6875
1685734979895388400,0.701388427734375,-12.125,-4.8125,-10.5
1685734979915388400,0.721388427734375,-12.125,-4.625,-10.4375
1685734979935388400,0.741388427734375,-12.3125,-4.75,-10.8125
