time,seconds_elapsed,z,y,x
1685683420534304300,0.23130419921875,0.3012438416481018,0.10246828198432922,0.3688927888870239
1685683420571299600,0.268299560546875,0.028187068179249763,-0.07147122919559479,-0.0061610122211277485
1685683420591299600,0.288299560546875,0.04101523756980896,-0.02007128670811653,0.016091935336589813
1685683420611301000,0.308301025390625,0.031119219958782196,0.008709193207323551,-0.026738444343209267
1685683420631302700,0.328302734375,0.05071926862001419,0.09539970010519028,-0.034033920615911484
1685683420651299600,0.348299560546875,0.06461209058761597,0.0809483677148819,-0.008098327554762363
1685683420671299600,0.368299560546875,0.02888519875705242,0.07550293952226639,-0.029129544273018837
1685683420691299600,0.388299560546875,-0.00874409917742014,0.15051719546318054,0.029216811060905457
1685683420711299600,0.408299560546875,-0.0026703537441790104,0.14521139860153198,0.13674654066562653
1685683420731299600,0.428299560546875,0.0262148454785347,0.05778785049915314,0.20299924910068512
1685683420751299600,0.448299560546875,0.005044001620262861,-0.027925267815589905,0.15241959691047668
1685683420771299600,0.468299560546875,-0.003630284918472171,-0.024923302233219147,0.1033933013677597
1685683420791299600,0.488299560546875,-0.003752457909286022,-0.024591689929366112,0.032620202749967575
1685683420811299600,0.508299560546875,0.009634217247366905,0.005916666239500046,-0.04937536269426346
1685683420831304200,0.52830419921875,0.03157300502061844,0.049672070890665054,-0.06339035928249359
1685683420851299600,0.548299560546875,0.01926843449473381,-0.01961750164628029,-0.011920598335564137
1685683420871299600,0.568299560546875,0.018989183008670807,-0.06742206960916519,0.026371924206614494
1685683420891299600,0.588299560546875,0.04516912251710892,-0.0076445420272648335,0.04345869645476341
1685683420911299600,0.608299560546875,0.0645248219370842,0.057648226618766785,0.033056534826755524
1685683420931299600,0.628299560546875,0.053703781217336655,0.01151917316019535,-0.04822344705462456
1685683420951299600,0.648299560546875,0.04942772537469864,-0.005061454605311155,-0.11974704265594482
1685683420971299600,0.668299560546875,0.04269075393676758,0.023544492200016975,-0.10950195789337158
1685683420991299600,0.688299560546875,0.037315137684345245,0.048031460493803024,-0.020664697512984276
1685683421011299600,0.708299560546875,0.035499997437000275,0.07616616785526276,0.08023278415203094
1685683421031299600,0.728299560546875,0.007661995477974415,0.04714134335517883,0.10550515353679657
1685683421051299600,0.748299560546875,-0.001117010717280209,-0.026808258146047592,0.07405432313680649
